Start,End,Open,High,Low,Close,Volume,Market Cap
2025-03-24,2025-03-25,0.9998953958475484,0.9999004590091696,0.9997910492326917,0.9998825046254363,5783715164.435782,59486880808.4596
2025-03-23,2025-03-24,0.9998972999822338,0.9999017745917426,0.9997957310045867,0.9998963455894039,3050274772.6503587,59609121661.446915
2025-03-22,2025-03-23,0.9998961094358574,0.9999057701173741,0.9997850987282583,0.999899278703095,4929432779.739356,59627170435.797325
2025-03-21,2025-03-22,0.9997988255485168,0.9999134758145759,0.9997938034934847,0.9998959749465179,7804779174.91996,59268924084.93314
2025-03-20,2025-03-21,0.9999034550324404,0.9999077771208319,0.999676876437295,0.9998472161795637,10527640787.323967,59184429532.63841
2025-03-19,2025-03-20,0.9998537762109126,0.9999168252961874,0.9997509870509131,0.9998890003336937,7288353091.434818,58863049529.02124
2025-03-18,2025-03-19,0.9998289298798805,0.9998778642769691,0.9997434443457319,0.9998778642769691,6543908108.339411,58844001608.78337
2025-03-17,2025-03-18,0.99987914941572,0.9999082905699893,0.9997925344410805,0.9997958688002321,5537323385.532644,58725578596.41144
2025-03-16,2025-03-17,0.9998894599230471,0.9999034625442138,0.9998003367896031,0.9998282562039087,3743020396.690837,58747328937.45624
2025-03-15,2025-03-16,0.9997962889009138,0.9999020935850479,0.9997962889009138,0.9999020935850479,5755472344.378011,58704696169.25923
2025-03-14,2025-03-15,0.9998479669820319,0.9999051380140257,0.9997896593719966,0.9998330173770938,9543610248.305618,58368954120.777565
2025-03-13,2025-03-14,0.9998799430667675,0.9998952933096079,0.9997972180780037,0.9998678432265726,11054299517.678183,58381274725.086334
2025-03-12,2025-03-13,0.9999387986533611,0.9999387986533611,0.9997991807186548,0.9998597220386449,12787441582.417007,58109152777.35945
2025-03-11,2025-03-12,0.9997909309762709,0.9998917119542596,0.9997909309762709,0.9998777662714053,16872750671.24231,57961235167.79787
2025-03-10,2025-03-11,0.9998005685293483,0.9999837640062863,0.9997909938656967,0.9998012601414306,11905451155.3784,58109866058.75707
2025-03-09,2025-03-10,0.9998546441648534,0.9999034436162844,0.9997940980715604,0.9998000627167329,3645791659.5776744,58109304736.6008
2025-03-08,2025-03-09,0.9998672794276688,0.9999024473913763,0.9997978498573937,0.9998829033160471,8422015702.291341,58122163977.02269
2025-03-07,2025-03-08,0.9998733087468461,0.9999619418222159,0.9997844077920508,0.9998506005584331,11268219982.985935,57406737131.48626
2025-03-06,2025-03-07,0.9998662407197937,0.9999775805837837,0.99980557450746,0.999884060350316,8835838110.874392,57180798606.107376
2025-03-05,2025-03-06,0.9999116978637251,0.9999617232492137,0.9997145711165206,0.9998257937960844,11930884642.699484,56604727281.41003
2025-03-04,2025-03-05,0.9998279069348136,0.9999736161716425,0.9995645718929458,0.9998928260274562,14594131306.25707,56271946859.436356
2025-03-03,2025-03-04,0.9999710558581975,0.9999830601710333,0.9997939694389003,0.9998535371912212,15437668080.403948,56343213392.11576
2025-03-02,2025-03-03,0.9998634125209347,1.0000279138000938,0.9997305890530986,1.0000089531332237,6532454892.491055,56352614831.05536
2025-03-01,2025-03-02,0.9998925830385395,0.999907167971562,0.9998054206682915,0.9998607513779539,8880148190.934198,56358920195.64039
2025-02-28,2025-03-01,0.9998404899677787,0.9998929790047931,0.9997492904191153,0.9998006213024699,13000487068.596579,55603860918.29122
2025-02-27,2025-02-28,0.9998991209344075,0.9999111547124938,0.9998022438750039,0.9998221384400707,11365252091.179344,55921184855.80683
